date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other
2011-10-22,10.626923076923076,11.846153846153845,13.5,11.608823529411767,4.2,14.0
2011-10-23,10.665384615384614,11.819230769230769,14.65,11.619705882352939,4.0,13.7
2011-10-24,10.703846153846154,11.792307692307695,14.6125,11.630588235294118,4.0,13.4
2011-10-25,10.742307692307694,11.765384615384615,14.575,11.641470588235295,4.0,13.1
2011-10-26,10.78076923076923,11.738461538461538,14.5375,11.652352941176472,4.0,12.8
2011-10-27,10.819230769230769,11.711538461538463,14.5,11.663235294117644,4.0,12.5
2011-10-28,10.857692307692306,11.684615384615386,14.416666666666668,11.674117647058823,3.95,14.41
2011-10-29,10.896153846153846,11.657692307692306,14.333333333333332,11.685,3.9,16.32
2011-10-30,10.934615384615386,11.630769230769232,14.25,11.695882352941178,3.85,18.23
2011-10-31,10.973076923076922,11.603846153846154,14.166666666666668,11.706764705882351,3.8,20.14
2011-11-01,11.011538461538462,11.576923076923075,14.083333333333332,11.717647058823529,3.75,22.05
2011-11-02,11.05,11.55,14.0,11.728529411764706,3.7,23.96
2011-11-03,11.0,11.8,14.0,11.739411764705885,3.6,14.5
2011-11-04,11.25,12.0,14.5,11.750294117647062,3.8,13.4
2011-11-05,11.35,12.0,13.5,11.761176470588234,3.5,15.5
2011-11-06,11.325,11.85,15.0,11.772058823529413,3.6,13.0
2011-11-07,11.3,11.7,14.333333333333332,11.782941176470587,3.4,13.033333333333333
2011-11-08,11.275,11.55,13.666666666666668,11.793823529411766,3.2,13.066666666666668
2011-11-09,11.25,11.4,13.0,11.80470588235294,3.0,13.1
2011-11-10,10.9,11.8,16.0,11.815588235294115,3.5,13.0
2011-11-11,10.85,10.95,12.5,11.826470588235296,4.1,12.2
2011-11-12,10.9,11.35,13.0,11.837352941176471,2.5,14.0
2011-11-13,10.966666666666667,11.233333333333333,13.0,11.848235294117648,3.0,13.5
2011-11-14,11.033333333333333,11.116666666666667,13.0,11.859117647058824,2.8666666666666667,13.333333333333332
2011-11-15,11.1,11.0,13.0,11.87,2.733333333333333,13.166666666666668
2011-11-16,11.05,11.2,13.0,11.75,2.6,13.0
2011-11-17,11.1,10.9,12.5,11.75,2.4,15.0
2011-11-18,11.15,11.25,12.0,11.75,2.5,14.0
2011-11-19,11.125,11.3125,12.0,11.75,2.15,15.0
2011-11-20,11.1,11.375,12.5,11.873333333333333,2.6,13.0
2011-11-21,11.075,11.4375,12.583333333333332,11.996666666666668,2.45,13.333333333333332
2011-11-22,11.05,11.5,12.666666666666668,12.12,2.3,13.666666666666668
2011-11-23,11.2,11.15,12.75,11.6,2.15,14.0
2011-11-24,11.2,11.25,11.0,11.9,2.0,12.34
2011-11-25,11.05,11.1,10.5,12.75,2.0,11.64
2011-11-26,10.85,11.0,11.5,11.75,2.0,11.8
2011-11-27,10.916666666666668,11.066666666666668,11.5,12.0,2.0,19.0
2011-11-28,10.983333333333333,11.133333333333333,11.5,12.25,3.0,17.51
2011-11-29,11.05,11.2,11.5,12.5,2.0,16.02
2011-11-30,11.8,11.15,11.5,11.75,3.0,14.53
2011-12-01,10.85,10.9,12.6,11.816666666666668,3.2,13.5
2011-12-02,11.15,11.05,11.0,11.883333333333333,2.0,12.0
2011-12-03,10.9,11.5,10.5,11.95,2.0,14.5
2011-12-04,11.03,11.5,12.7,11.858333333333333,3.0,13.8
2011-12-05,11.16,11.5,12.3,11.766666666666667,2.4,13.92
2011-12-06,11.29,11.5,11.9,11.675,3.0,14.04
2011-12-07,11.42,11.5,11.5,11.583333333333332,3.0,14.16
2011-12-08,11.55,11.5,10.0,11.491666666666667,3.0,22.3
2011-12-09,11.3,11.5,9.0,11.4,3.0,21.01
2011-12-10,11.15,11.35,10.0,11.95,3.0,25.0
2011-12-11,11.283333333333333,11.383333333333333,9.0,11.783333333333333,3.0,14.5
2011-12-12,11.416666666666668,11.416666666666668,9.0,11.616666666666667,3.0,14.333333333333332
2011-12-13,11.55,11.45,9.0,11.45,3.0,14.166666666666668
2011-12-14,11.35,11.95,9.0,11.83,3.0,14.0
2011-12-15,11.35,11.2,8.666666666666666,11.88,2.9,14.3
2011-12-16,11.55,11.35,8.333333333333334,11.93,2.8,15.06
2011-12-17,11.35,11.95,8.0,11.98,2.7,12.23
2011-12-18,11.35,11.833333333333332,6.25,12.06,2.6,13.5
2011-12-19,11.35,11.716666666666667,6.5,12.14,2.0,14.183333333333332
2011-12-20,11.35,11.6,6.75,12.22,2.5,14.866666666666667
2011-12-21,11.65,11.45,7.0,12.3,2.5,15.55
2011-12-22,11.8,12.05,7.0,12.216666666666667,2.3,22.2
2011-12-23,11.55,11.7,7.0,12.133333333333333,2.3666666666666667,19.466666666666672
2011-12-24,11.75,11.8,7.0,12.05,2.4333333333333336,16.733333333333334
2011-12-25,11.733333333333333,11.783333333333333,7.0,11.966666666666667,2.5,14.0
2011-12-26,11.716666666666667,11.766666666666667,7.0,11.883333333333333,2.0,13.833333333333332
2011-12-27,11.7,11.75,7.0,11.8,2.6,13.666666666666668
2011-12-28,11.85,12.35,7.0,12.05,2.0,13.5
2011-12-29,12.6,12.2,7.0,12.25,2.4,18.34
2011-12-30,11.75,11.85,7.0,12.05,2.2,15.6
2011-12-31,11.75,11.9,7.0,11.95,2.5,13.5
2012-01-01,11.866666666666667,12.15,6.0,12.056666666666667,2.5,14.0
2012-01-02,11.983333333333333,12.4,6.2142857142857135,12.163333333333332,2.5,13.785714285714285
2012-01-03,12.1,12.65,6.428571428571429,12.27,2.5,13.571428571428573
2012-01-04,12.25,12.35,6.642857142857142,12.27,2.5,13.357142857142858
2012-01-05,11.95,11.8,6.857142857142858,12.5,2.5,13.142857142857142
2012-01-06,12.03,11.94,7.071428571428571,11.61,2.5,12.928571428571427
2012-01-07,12.11,12.08,7.2857142857142865,12.0,2.5,12.714285714285715
2012-01-08,12.19,12.22,7.5,12.01,2.5,12.5
2012-01-09,12.27,12.36,7.333333333333334,12.02,2.466666666666667,13.333333333333332
2012-01-10,12.35,12.5,7.166666666666666,12.03,2.4333333333333336,14.166666666666668
2012-01-11,12.15,12.6,7.0,11.91,2.4,15.0
2012-01-12,12.35,12.5,7.0,11.956666666666667,2.4,12.0
2012-01-13,12.5,12.7,7.0,12.003333333333332,2.4,10.0
2012-01-14,12.325,12.5875,6.0,12.05,2.4,18.58
2012-01-15,12.15,12.475,6.5,12.0625,2.8,22.86
2012-01-16,11.975,12.3625,6.783333333333334,12.075,2.7,21.55
2012-01-17,11.8,12.25,7.066666666666666,12.0875,2.6,20.24
2012-01-18,11.8,11.95,7.35,12.1,2.5,18.93
2012-01-19,11.95,12.9,7.5,12.15,3.0,17.62
2012-01-20,12.0,12.25,7.0,12.35,3.6,16.31
2012-01-21,11.9,12.2625,7.0,12.31,3.0,15.0
2012-01-22,11.8,12.275,7.0,12.373333333333333,3.0,14.9
2012-01-23,11.7,12.2875,6.933333333333334,12.436666666666667,3.166666666666667,14.8
2012-01-24,11.6,12.3,6.866666666666666,12.5,3.333333333333333,14.7
2012-01-25,11.7,12.05,6.8,12.13,3.5,14.6
2012-01-26,11.65,12.133333333333333,6.2,12.293333333333333,2.5,14.5
2012-01-27,11.6,12.216666666666667,6.6,12.456666666666667,3.0,14.4
2012-01-28,11.55,12.3,6.5,12.62,3.0,14.3
2012-01-29,11.566666666666668,12.033333333333333,6.5,12.58,3.0,14.2
2012-01-30,11.583333333333332,11.766666666666667,6.375,12.54,3.125,14.1
2012-01-31,11.6,11.5,6.25,12.5,3.25,14.0
2012-02-01,11.5,12.35,6.125,12.516666666666667,3.375,13.9
2012-02-02,11.65,12.3,6.0,12.533333333333333,3.5,13.8
2012-02-03,11.75,11.7,6.0,12.55,3.28,13.7
2012-02-04,11.95,12.05,6.25,12.45,3.0,13.6
2012-02-05,11.85,11.95,6.0,12.47,3.3,13.5
2012-02-06,11.75,11.85,6.0120000000000005,12.49,2.1,13.4
2012-02-07,11.65,11.75,6.024,12.51,2.1444444444444444,13.3
2012-02-08,11.05,11.3,6.0360000000000005,12.53,2.1888888888888887,13.2
2012-02-09,11.5,11.75,6.047999999999999,12.55,2.2333333333333334,13.1
2012-02-10,10.85,11.25,6.06,12.6,2.2777777777777777,13.0
2012-02-11,11.4,11.55,6.072,12.75,2.3222222222222224,12.9
2012-02-12,11.566666666666668,11.683333333333332,6.084,12.833333333333332,2.3666666666666667,12.8
2012-02-13,11.733333333333333,11.816666666666668,6.096,12.916666666666668,2.4111111111111105,12.7
2012-02-14,11.9,11.95,6.108,13.0,2.4555555555555557,12.6
2012-02-15,11.6,12.6,6.12,11.75,2.5,12.5
2012-02-16,11.65,12.35,6.3,12.0,3.0,12.0
2012-02-17,11.85,12.35,6.2,12.25,3.0,10.93
2012-02-18,11.75,12.2,6.16,12.5,3.06,10.941666666666668
2012-02-19,11.6875,12.0875,6.12,12.3875,3.12,10.953333333333333
2012-02-20,11.625,11.975,6.08,12.275,3.18,10.965
2012-02-21,11.5625,11.8625,6.04,12.1625,3.24,10.976666666666668
2012-02-22,11.5,11.75,6.0,12.05,3.3,10.988333333333333
2012-02-23,11.65,11.7,6.7,12.23,3.0,11.0
2012-02-24,11.55,11.8,7.0,12.82,2.5,11.666666666666668
2012-02-25,11.75,12.25,7.0,12.78,3.0,12.333333333333332
2012-02-26,11.683333333333332,12.116666666666667,7.0,12.74,3.59,13.0
2012-02-27,11.616666666666667,11.983333333333333,6.833333333333334,12.7,2.4,12.9
2012-02-28,11.55,11.85,6.666666666666666,12.66,3.5,12.8
2012-02-29,11.75,11.85,6.5,12.62,3.0,12.7
2012-03-01,12.0,12.5,6.5,12.58,3.0,12.6
2012-03-02,11.85,13.05,6.5,12.15,3.0,13.083333333333332
2012-03-03,11.85,12.25,6.64,12.5,3.1,13.566666666666668
2012-03-04,12.083333333333332,12.666666666666668,6.78,12.383333333333333,3.2,14.05
2012-03-05,12.316666666666668,13.083333333333332,6.92,12.266666666666667,3.3,14.533333333333333
2012-03-06,12.55,13.5,7.06,12.15,3.4,15.016666666666667
2012-03-07,12.15,13.0,7.2,12.95,3.5,15.5
2012-03-08,12.016666666666667,13.2,7.3,12.79,3.5,11.0
2012-03-09,11.883333333333333,13.4,7.2,12.63,3.5,13.0
2012-03-10,11.75,13.6,7.2,12.47,3.5,12.7
2012-03-11,11.916666666666668,13.7,6.8,12.576,3.5,13.025
2012-03-12,12.083333333333332,13.8,6.866666666666666,12.682,3.5,13.35
2012-03-13,12.25,13.9,6.933333333333334,12.788,3.5,13.675
2012-03-14,12.65,13.9,7.0,12.894,3.5,14.0
2012-03-15,13.25,15.5,7.0,13.0,3.5,14.5
2012-03-16,13.15,14.65,7.0,12.5,4.0,14.666666666666668
2012-03-17,13.4,13.7,7.0,13.0,3.8,14.833333333333332
2012-03-18,13.1,13.583333333333332,7.075,13.0,4.025,15.0
2012-03-19,12.8,13.466666666666667,7.15,13.0,4.25,15.166666666666668
2012-03-20,12.5,13.35,7.225,13.0,4.475,15.333333333333332
2012-03-21,13.15,13.5,7.3,13.0,4.7,15.5
2012-03-22,12.5,14.55,7.3,13.5,5.3,12.62
2012-03-23,12.4,13.55,7.2,13.5,5.4,12.0
2012-03-24,12.363636363636365,13.90909090909091,7.225,13.5,5.375,12.333333333333332
2012-03-25,12.327272727272728,14.268181818181818,7.25,13.5,5.35,12.666666666666668
2012-03-26,12.29090909090909,14.627272727272727,7.275,13.5,5.325,13.0
2012-03-27,12.254545454545456,14.986363636363635,7.3,13.5,5.3,13.333333333333332
2012-03-28,12.218181818181815,15.345454545454546,7.3,13.0,5.5,13.666666666666668
2012-03-29,12.181818181818182,15.704545454545455,7.2,12.5,5.5,14.0
2012-03-30,12.145454545454545,16.063636363636366,7.0,13.0,6.2,15.5
2012-03-31,12.10909090909091,16.422727272727272,7.0,13.0,6.3,15.5
2012-04-01,12.072727272727272,16.78181818181818,7.0,13.0,5.4,13.0
2012-04-02,12.036363636363635,17.14090909090909,7.0,13.0,5.6,13.4
2012-04-03,12.0,17.5,7.0,13.0,5.8,13.8
2012-04-04,13.0,13.75,7.0,14.0,6.0,14.2
2012-04-05,13.4,14.3,7.0,14.0,7.0,14.6
2012-04-06,13.27,14.92,7.0,14.0,7.0,15.0
2012-04-07,13.14,15.54,7.2,14.0,7.0,14.0
2012-04-08,13.01,16.16,7.0,13.833333333333332,7.0,17.5
2012-04-09,12.88,16.78,7.25,13.666666666666668,7.2666666666666675,19.228571428571428
2012-04-10,12.75,17.4,7.5,13.5,7.533333333333334,20.95714285714286
2012-04-11,12.5,16.05,7.75,14.5,7.8,22.685714285714283
2012-04-12,11.8,14.75,8.0,14.5,7.0,24.414285714285718
2012-04-13,12.15,14.55,8.5,14.5,8.51,26.142857142857146
2012-04-14,12.25,14.675,8.0,14.2,7.5,27.87142857142857
2012-04-15,12.35,14.8,7.7,13.9,8.38,29.6
2012-04-16,12.45,14.925,7.525,13.6,8.41,28.272727272727273
2012-04-17,12.55,15.05,7.35,13.3,8.44,26.945454545454545
2012-04-18,12.0,16.3,7.175,13.0,8.47,25.61818181818182
2012-04-19,11.6,16.45,7.0,14.0,8.5,24.29090909090909
2012-04-20,12.0,15.75,7.0,13.5,8.0,22.963636363636365
2012-04-21,12.05,15.35,7.55,15.0,8.5,21.63636363636364
2012-04-22,12.0,15.45,7.5,14.5,8.0,20.30909090909091
2012-04-23,11.95,15.55,7.666666666666666,14.0,8.166666666666666,18.981818181818184
2012-04-24,11.9,15.65,7.833333333333334,13.5,8.333333333333334,17.654545454545453
2012-04-25,12.25,15.2,8.0,13.5,8.5,16.327272727272728
2012-04-26,12.25,14.95,7.5,14.5,8.38,15.0
2012-04-27,12.15,15.6,7.75,14.5,8.0,13.99
2012-04-28,12.25,15.85,7.3,13.5,8.0,25.0
2012-04-29,12.433333333333332,15.966666666666667,7.5,13.6,7.5,13.5
2012-04-30,12.616666666666667,16.083333333333332,7.333333333333334,13.7,7.833333333333334,14.0
2012-05-01,12.8,16.2,7.166666666666666,13.8,8.166666666666666,14.5
2012-05-02,12.8,15.35,7.0,13.9,8.5,15.0
2012-05-03,13.0,16.15,7.0,14.0,8.0,13.99
2012-05-04,13.25,16.45,7.5,14.5,8.5,15.0
2012-05-05,12.55,16.45,7.0,13.5,9.0,19.26
2012-05-06,12.65,16.416666666666668,7.0,13.666666666666668,9.0,18.412857142857145
2012-05-07,12.75,16.383333333333333,7.133333333333334,13.833333333333332,9.04,17.565714285714286
2012-05-08,12.85,16.35,7.2666666666666675,14.0,9.08,16.71857142857143
2012-05-09,12.9,15.3,7.4,14.5,9.12,15.871428571428574
2012-05-10,13.15,16.25,7.1,14.0,9.002857142857145,15.024285714285714
2012-05-11,13.65,15.2,7.0,14.5,8.885714285714286,14.177142857142858
2012-05-12,13.0,16.5,7.15,14.5,8.768571428571429,13.33
2012-05-13,12.833333333333332,16.133333333333333,6.5,14.5,8.651428571428571,14.35
2012-05-14,12.666666666666668,15.766666666666667,6.7333333333333325,14.5,8.534285714285714,16.233333333333334
2012-05-15,12.5,15.4,6.966666666666666,14.5,8.417142857142858,18.116666666666667
2012-05-16,13.05,15.8,7.2,14.5,8.3,20.0
2012-05-17,12.45,15.5,7.0,14.5,8.0,15.0
2012-05-18,12.8,16.05,7.0,14.5,8.5,17.766666666666666
2012-05-19,13.25,17.3,6.5,14.5,8.5,20.53333333333333
2012-05-20,13.083333333333332,16.9,6.8,14.503333333333332,8.38,23.3
2012-05-21,12.916666666666668,16.5,6.866666666666666,14.506666666666668,8.253333333333334,22.57
2012-05-22,12.75,16.1,6.933333333333334,14.51,8.126666666666667,21.84
2012-05-23,12.75,16.25,7.0,14.5,8.0,21.11
2012-05-24,12.2,15.7,6.52,14.5,8.0,20.38
2012-05-25,13.0,15.5,6.0,14.5,8.0,19.65
2012-05-26,12.75,15.2875,7.02,14.55,8.0,18.92
2012-05-27,12.5,15.075,6.5,14.566666666666668,8.5,18.19
2012-05-28,12.25,14.8625,6.333333333333334,14.583333333333332,8.5,17.46
2012-05-29,12.0,14.65,6.166666666666666,14.6,8.5,16.73
2012-05-30,13.05,16.05,6.0,14.6,8.5,16.0
2012-05-31,12.0,15.1,6.0,14.566666666666668,8.5,16.044444444444444
2012-06-01,12.0,15.14,6.166666666666666,14.533333333333333,8.5,16.088888888888892
2012-06-02,12.0,15.18,6.333333333333334,14.5,8.5,16.133333333333333
2012-06-03,12.0,15.22,6.5,14.503333333333332,8.5,16.177777777777774
2012-06-04,12.0,15.26,6.666666666666666,14.506666666666668,8.5,16.22222222222222
2012-06-05,12.0,15.3,6.833333333333334,14.51,8.5,16.266666666666666
2012-06-06,12.5,15.25,7.0,14.6,8.5,16.31111111111111
2012-06-07,13.2,15.0,7.0,14.5,8.0,16.355555555555554
2012-06-08,12.0,15.0,7.0,14.6,8.5,16.4
2012-06-09,12.0,14.55,6.5,14.51,8.5,15.0
2012-06-10,12.216666666666667,15.133333333333333,6.3,14.51,8.5,16.0
2012-06-11,12.433333333333332,15.716666666666667,6.6,14.51,8.5,15.833333333333332
2012-06-12,12.65,16.3,6.9,14.51,8.5,15.666666666666668
2012-06-13,12.3,16.25,7.2,14.5,8.5,15.5
2012-06-14,12.1,15.05,7.0,14.51,8.5,15.7
2012-06-15,12.5,14.45,7.0,14.5,8.5,16.133333333333333
2012-06-16,12.25,14.35,7.0,14.5,8.5,16.566666666666666
2012-06-17,12.2,14.3,7.1,14.333333333333332,8.5,17.0
2012-06-18,12.15,14.25,7.066666666666666,14.166666666666668,8.566666666666666,16.5
2012-06-19,12.1,14.2,7.033333333333334,14.0,8.633333333333333,16.0
2012-06-20,12.4,14.0,7.0,14.45,8.7,15.5
2012-06-21,13.3,14.1,7.3,14.65,8.5,15.5
2012-06-22,12.5,14.45,7.0,14.6,8.5,15.5
2012-06-23,13.3,14.25,7.0,15.0,8.0,15.5
2012-06-24,13.35,14.333333333333332,7.0,15.0,8.366666666666667,16.333333333333332
2012-06-25,13.4,14.416666666666668,7.0,15.0,8.733333333333334,17.166666666666668
2012-06-26,13.45,14.5,7.0,15.0,9.1,18.0
2012-06-27,12.75,15.25,7.6,14.5,8.5,16.333333333333332
2012-06-28,12.75,15.1,8.0,14.25,8.5,14.666666666666668
2012-06-29,12.45,15.0,7.8,14.75,8.8,13.0
2012-06-30,12.7,15.15,7.1,14.7125,9.0,16.1
2012-07-01,12.65,14.816666666666668,7.0,14.675,9.0,15.0
2012-07-02,12.6,14.483333333333333,7.2333333333333325,14.6375,9.143333333333334,18.45
2012-07-03,12.55,14.15,7.466666666666666,14.6,9.286666666666667,21.9
2012-07-04,12.85,14.55,7.7,14.5,9.43,25.35
2012-07-05,12.9,14.45,7.3,14.5,9.0,21.4
2012-07-06,12.7,15.75,7.6,14.6,9.0,17.45
2012-07-07,13.15,14.5,7.5,15.0,8.6,13.5
2012-07-08,13.333333333333332,14.866666666666667,7.5,14.866666666666667,9.0,14.6
2012-07-09,13.516666666666667,15.233333333333333,7.5,14.733333333333333,9.0,14.066666666666668
2012-07-10,13.7,15.6,7.5,14.6,9.0,13.533333333333333
2012-07-11,13.65,15.1,7.5,14.6,9.0,13.0
2012-07-12,13.2,14.6,8.5,14.5,10.0,13.0
2012-07-13,12.8,16.35,8.0,14.75,9.7,15.0
2012-07-14,13.9,16.05,8.5,14.5,10.2,14.5
2012-07-15,14.1,16.016666666666666,8.7,14.633333333333333,10.0,14.0
2012-07-16,14.3,15.983333333333333,8.533333333333333,14.766666666666667,10.0,14.333333333333332
2012-07-17,14.5,15.95,8.366666666666667,14.9,10.0,14.666666666666668
2012-07-18,13.5,15.55,8.2,14.7,10.0,15.0
2012-07-19,14.25,15.85,9.2,14.0,10.0,14.62
2012-07-20,14.95,15.95,10.0,14.7,10.0,16.0
2012-07-21,13.7,15.8,10.0,14.6,10.2,16.1
2012-07-22,13.75,16.083333333333332,10.0,14.733333333333333,10.15,16.2
2012-07-23,13.8,16.366666666666667,10.0,14.866666666666667,10.1,16.3
2012-07-24,13.85,16.65,10.0,15.0,10.05,16.4
2012-07-25,14.75,16.55,10.0,15.0,10.0,16.5
2012-07-26,15.0,16.6,9.0,15.0,10.0,10.45
2012-07-27,15.35,17.2,8.6,15.0,10.0,20.76
2012-07-28,15.45,16.85,9.0,15.0,10.0,18.0
2012-07-29,15.15,16.78333333333333,8.8125,15.166666666666668,10.0,19.3075
2012-07-30,14.85,16.71666666666667,8.625,15.333333333333332,10.0,20.615
2012-07-31,14.55,16.65,8.4375,15.5,10.0,21.9225
2012-08-01,15.5,16.45,8.25,14.6,10.0,23.23
2012-08-02,15.716666666666667,16.333333333333332,9.0,14.743333333333332,10.0,13.0
2012-08-03,15.933333333333332,16.21666666666667,8.5,14.886666666666667,10.0,17.0
2012-08-04,16.15,16.1,8.5,15.03,10.0,17.0
2012-08-05,16.0,16.516666666666666,10.0,15.353333333333332,10.0,18.0
2012-08-06,15.85,16.933333333333334,9.666666666666666,15.676666666666668,10.0,17.5
2012-08-07,15.7,17.35,9.333333333333334,16.0,10.0,17.0
2012-08-08,15.7,16.65,9.0,15.7,10.0,16.5
2012-08-09,15.683333333333332,16.57777777777778,10.0,16.25,10.0,12.85
2012-08-10,15.666666666666668,16.505555555555556,10.2,16.0,10.0,15.5
2012-08-11,15.65,16.433333333333334,10.2,16.0,10.1,15.0
2012-08-12,15.633333333333333,16.36111111111111,10.0,16.0,10.0,22.66
2012-08-13,15.616666666666667,16.288888888888884,10.166666666666666,16.0,10.0,24.97
2012-08-14,15.6,16.21666666666667,10.333333333333332,16.0,10.0,27.28
2012-08-15,15.583333333333332,16.144444444444446,10.5,15.9625,10.0,29.59
2012-08-16,15.566666666666668,16.072222222222226,10.0,15.925,10.0,17.0
2012-08-17,15.55,16.0,10.1,15.8875,10.0,15.5
2012-08-18,15.5,16.35,10.0,15.85,10.0,21.0
2012-08-19,15.575,16.425,10.0,15.8125,10.0,15.0
2012-08-20,15.65,16.5,9.666666666666666,15.775,9.733333333333334,14.833333333333332
2012-08-21,15.725,16.575,9.333333333333334,15.7375,9.466666666666667,14.666666666666668
2012-08-22,15.8,16.65,9.0,15.7,9.2,14.5
2012-08-23,16.2,16.9,10.1,16.5,10.0,17.0
2012-08-24,16.05,17.25,10.0,16.5,10.0,17.0
2012-08-25,16.35,16.85,10.0,16.5,10.0,16.5
2012-08-26,16.366666666666667,16.916666666666668,10.35,17.0,10.0,16.5
2012-08-27,16.383333333333333,16.983333333333334,10.233333333333334,17.5,10.0,16.133333333333333
2012-08-28,16.4,17.05,10.116666666666667,18.0,10.0,15.766666666666667
2012-08-29,16.85,17.4,10.0,18.0,10.0,15.4
2012-08-30,16.25,17.15,10.333333333333332,17.5,10.0,15.266666666666667
2012-08-31,16.35,17.9,10.666666666666668,15.5,10.0,15.133333333333333
2012-09-01,16.7,16.85,11.0,17.0,10.0,15.0
2012-09-02,16.55,16.9,10.0,17.166666666666668,10.0,16.5
2012-09-03,16.4,16.95,10.166666666666666,17.333333333333332,10.0,15.326666666666668
2012-09-04,16.25,17.0,10.333333333333332,17.5,10.0,14.153333333333332
2012-09-05,16.35,17.35,10.5,17.5,10.0,12.98
2012-09-06,16.1,16.85,10.477777777777778,17.0,9.944444444444443,13.037777777777777
2012-09-07,15.95,17.8,10.455555555555557,17.0,9.888888888888891,13.095555555555556
2012-09-08,15.85,16.75,10.433333333333332,17.0,9.833333333333334,13.153333333333332
2012-09-09,16.03333333333333,16.883333333333333,10.411111111111113,17.0,9.777777777777779,13.211111111111109
2012-09-10,16.21666666666667,17.016666666666666,10.388888888888891,17.0,9.722222222222221,13.268888888888887
2012-09-11,16.4,17.15,10.366666666666667,17.0,9.666666666666666,13.326666666666668
2012-09-12,16.35,17.0,10.344444444444443,16.5,9.611111111111109,13.384444444444444
2012-09-13,15.45,16.65,10.322222222222221,17.0,9.555555555555557,13.442222222222224
2012-09-14,15.65,16.7,10.3,16.0,9.5,13.5
2012-09-15,15.35,16.05,10.0,16.0,9.8,15.5
2012-09-16,15.583333333333332,15.966666666666667,10.3,16.333333333333332,10.0,18.0
2012-09-17,15.816666666666668,15.883333333333333,10.233333333333334,16.666666666666668,10.0,17.0
2012-09-18,16.05,15.8,10.166666666666666,17.0,10.0,16.0
2012-09-19,15.883333333333333,16.65,10.1,16.875,10.0,15.0
2012-09-20,15.716666666666667,17.5,10.5,16.75,10.0,16.6
2012-09-21,15.55,18.35,10.0,16.625,10.0,14.5
2012-09-22,15.7,17.1,9.4,16.5,10.0,15.5
2012-09-23,15.783333333333333,17.0,10.0,16.416666666666668,10.0,15.0
2012-09-24,15.866666666666667,16.9,10.0,16.333333333333332,9.933333333333334,14.833333333333332
2012-09-25,15.95,16.8,10.0,16.25,9.866666666666667,14.666666666666668
2012-09-26,15.3,16.7,10.0,16.0,9.8,14.5
2012-09-27,15.85,17.3,10.7,16.5,10.0,15.0
2012-09-28,16.25,16.75,10.3,16.5,9.0,13.0
2012-09-29,15.85,15.65,10.7,16.375,9.5,15.5
2012-09-30,15.91,15.78,10.0,16.25,9.5,13.5
2012-10-01,15.97,15.91,10.0,16.125,9.433333333333334,14.666666666666668
2012-10-02,16.03,16.04,10.0,16.0,9.366666666666667,15.833333333333332
2012-10-03,16.09,16.17,10.0,16.25,9.3,17.0
2012-10-04,16.15,16.3,10.4,16.0,10.5,16.0
2012-10-05,17.15,16.45,10.1,14.37,10.0,13.5
2012-10-06,16.0,15.6,9.5,16.0,10.0,15.5
2012-10-07,16.083333333333332,15.916666666666668,9.625,16.166666666666668,10.0,15.075
2012-10-08,16.166666666666668,16.233333333333334,9.75,16.333333333333332,10.0,14.65
2012-10-09,16.25,16.55,9.875,16.5,10.0,14.225
2012-10-10,16.3,17.45,10.0,16.25,10.0,13.8
2012-10-11,15.7,17.8,10.0,16.5,9.0,14.0
2012-10-12,17.3,17.2,10.0,16.0,9.5,14.8
2012-10-13,15.6,19.0,10.0,16.0,9.0,15.0
2012-10-14,15.933333333333332,18.633333333333333,10.0,16.333333333333332,8.5,13.5
2012-10-15,16.266666666666666,18.266666666666666,10.386666666666667,16.666666666666668,8.5,14.166666666666668
2012-10-16,16.6,17.9,10.773333333333332,17.0,8.5,14.833333333333332
2012-10-17,16.3,18.2,11.16,16.5,8.5,15.5
2012-10-18,16.75,16.65,10.0,16.25,8.5,17.0
2012-10-19,16.75,16.6,11.5,16.0,8.0,15.5
2012-10-20,16.0,17.5,12.0,17.0,8.2,18.5
2012-10-21,16.266666666666666,17.35,12.2,17.083333333333332,8.35,17.75
2012-10-22,16.53333333333333,17.2,12.4,17.166666666666668,8.5,17.0
2012-10-23,16.8,17.05,12.6,17.25,8.65,16.25
2012-10-24,16.78333333333333,17.183333333333334,12.8,17.214285714285708,8.8,15.5
2012-10-25,16.766666666666666,17.316666666666666,12.5,17.17857142857143,8.6,17.0
2012-10-26,16.75,17.45,13.2,17.142857142857142,8.0,21.0
2012-10-27,16.5625,17.4875,14.5,17.107142857142858,7.0,15.5
2012-10-28,16.375,17.525,13.0,17.07142857142857,8.6,16.5
2012-10-29,16.1875,17.5625,13.0,17.035714285714292,8.31,16.166666666666668
2012-10-30,16.0,17.6,13.0,17.0,8.02,15.833333333333332
2012-10-31,16.0,17.666666666666668,13.0,17.0,7.73,15.5
2012-11-01,16.0,17.733333333333334,13.0625,17.0,7.63875,15.875
2012-11-02,16.0,17.8,13.125,16.5,7.5475,16.25
2012-11-03,17.0,17.5,13.1875,18.0,7.45625,16.625
2012-11-04,17.016666666666666,17.666666666666668,13.25,17.5,7.365,17.0
2012-11-05,17.03333333333333,17.833333333333332,13.3125,17.0,7.27375,17.375
2012-11-06,17.05,18.0,13.375,16.5,7.1825,17.75
